datetime,tweet_id,text,user_id,location
20200308,1.2368E+18,"@chicagotribune Can you at least not fricken block articles related to the coronavirus? Holy shit modernize your organization, it's 2020.",3170991,
20200308,1.2368E+18,Coronavirus Bandits? 2 Armed Men in Surgical Masks Rob Racetrack by BY ASHLEY SOUTHALL AND KATIE VAN SYCKLE https://t.co/SzrnoYwgZ1 https://t.co/aLEUCP7hrO,1.07611E+18,"Hyderabad, India"
20200308,1.2368E+18,"@MollyJongFast Let's hope it's coronavirus, coming for him.",8.43127E+17,"Minnesota, USA"
20200308,1.2368E+18,@Aligarciaherrer @DavidInglesTV No one argues a 50bp cut would “fight the Coronavirus and its consequences.” The idea is to avoid making things worse via a passive tightening of monetary policy. Where would DXY be today if the Fed had shown stubbornness inestad of flexibility?Markets would’ve already crashed.,1406387671,"Stamford, CT"
20200308,1.2368E+18,"#coronavirus update in US / Montgomery County, MD. New cases confirmed 1. Total cases in US / Montgomery County, MD confirmed 4, recovered 0, deaths 0.",1.23551E+18,
20200308,1.2368E+18,"For Trump, Coronavirus Proves to Be an Enemy He Can’t Tweet Away https://t.co/Mt3pIloGO9 @NYT @manianca",20727437,"New York, USA"
20200308,1.2368E+18,@voiceofacanuck @moneyisyourgod @waltshaub @realDonaldTrump No one is pro-abortion. Pro-choice is she means to say...I assume. Better analogy would be do windmills cause cancer? And is COVID-19 a hoax (which will just disappear miraculously by April coz the season)?,3255660043,#VoteBlue
20200308,1.2368E+18,"Coronavirus outbreak continues to spread , up to 500 cases and counting. Remember when #DonaldTrump said there were only 15 soon to be 0? https://t.co/LnkcVOD7yG",13604612,Atlanta
20200308,1.2368E+18,Now is the time to dig out all the stuff you bought at #Costco over the past five years that got shoved to the back of the closet and forgotten. You probably already have disinfectants and wet wipes. #coronavirus,1291076396,Yukiguni
20200308,1.2368E+18,"Dow Jones Futures Plunge, Crude Oil Futures Crash On Rising Covid-19 Cases, OPEC Price War: Coronavirus Stock Market Correction https://t.co/m901bI8wgz via @IBDinvestors",830983081,NYC
20200308,1.2368E+18,When a 'Health Economist' does 'predictions' ... #Covid19 #corona #coronavirus #FAIL https://t.co/VRu07Q44sC,1.12861E+18,
20200308,1.2368E+18,"Dow futures tumble 1,000 points as all-out oil price war adds to coronavirus stress https://t.co/WjDbsxLqCs",16268900,"New York, USA"
20200308,1.2368E+18,@kylegriffin1 Is @tedcruz in the middle of a self quarantine? #coronavirus #COVID19 #CPAC2020,8.97944E+17,
20200308,1.2368E+18,Covid 19 should target those people...maybe 🤔,52809394,
20200308,1.2368E+18,"I do not know if I have ever said this- but this is a good, reasoned response from Ted Cruz.  #coronavirus",14889044,CMU | UCL | Cornell | Columbia
20200308,1.2368E+18,"@KTVU Alameda County cities have had very little access to test kits, &amp; have barely been doing any testing until very recently. Our Covid-19 counts are exceptionally ""low,"" compared to surrounding cities. When cases soon skyrocket, will we blame this ship, poor CDC management, or both?",16999451,Alameda CA
20200308,1.2368E+18,"@CryptoEuclid Probably handling COVID-19 their own way. 

Carry on.",9.61712E+17,
20200308,1.2368E+18,"RPI hockey will play host to an ECAC men's playoff series against Harvard this coming weekend in Troy, New York with no fans allowed, in response to the coronavirus. https://t.co/bP9Vt1RfEN",21487022,Here.
20200308,1.2368E+18,Doing my part to halt the spread of coronavirus by not going to the gym for the past ten years.,15729017,"Los Angeles, CA"
20200308,1.2368E+18,"On coronavirus—@SpeakerPelosi &amp; I demand Trump admin put people over corporations:

Paid sick leave
Enhanced unemployment insurance
Food security
Frontline worker protections
Widespread, free testing
Affordable treatment
Price gouging protections
Increased medical system capacity https://t.co/BI5S5WhKN8",17494010,"New York, NY"
20200308,1.2368E+18,Sen. Ted Cruz (R-Texas) is going to quarantine himself after he shook hands with someone who now has coronavirus at the Conservative Political Action Conference. Trump and Pence also attended this event. https://t.co/GT93qARdxM https://t.co/9nrT8y3l6z,7663702,"Chicago, IL"
20200308,1.2368E+18,Italy's coronavirus death toll rises by 133 in a day via @RTENewsNow https://t.co/ea91t4Qz9X,23431193,"Bordeaux, France"
20200308,1.2368E+18,"Oh sweet Jesus, the Italians didn't take it seriously enough...
Ireland...Yep we'll hold the Patricks Day Parade. FFS. #coronavirus #Twip",2300372495,Co Clare Ireland
20200308,1.2368E+18,@JohnCendpts @ScottGottliebMD He should be the coronavirus czar right now.,79070917,
20200308,1.2368E+18,@ragtyke @CllrDalton @Fox_Claire But will the coronavirus make universities rethink their reliance on foreign students' bums on seats?  Webinars are much safer!,290464578,"Northants, England"
20200308,1.2368E+18,"Wait...you mean it's not a hoax???
#coronavirus #COVID19",35768033,Land of Oz
20200308,1.2368E+18,NEW: Gov. Kim Reynolds: First three reported cases of #coronavirus in #Iowa  https://t.co/yyMdcNo2TN,2832442365,"St Louis, MO"
20200308,1.2368E+18,if you’ve ever used the chasers bathroom you’re immune to the coronavirus,4075752388,"cincinnati, oh"
20200308,1.2368E+18,"It’s time for @WhiteHouse and @VP to act and ground all air travel for 2 weeks, to further contain long distance spread of the virus 🦠 there would be many less cases if this is enacted #Coronavirus",2151849899,"Charlotte, NC"
20200308,1.2368E+18,"Coronavirus death toll climbs to 21 in US 
https://t.co/J2uO1k0SCl 
#KUNA 
(I.F)",255455960,"Al Shuwaikh, Kuwait Tel +965 22271800"
20200308,1.2368E+18,"@KTLA These women have no idea what it's like to be a woman in Brentwood or Malibu. Women here are having to have their vegan protein meals put in their mailboxes rather than delivered to their door due to #coronavirus panic. Grow up, Chile and Philippines.",9.44E+17,"Los Angeles, CA"
20200308,1.2368E+18,Coronavirus live updates: State Department warns against cruise travel https://t.co/YIk8eEbcYN,87263624,"New York, NY Palm Beach, FL"
20200308,1.2368E+18,"Definition of a political hack: @LibbySchaaf -who has put citizens of Oakland at risk for her insensitive, unilateral decision to take in #coronavirus ship w/o first asking us, the people of this city! #RECALLLibbySchaaf MT https://t.co/mNTqXIq6R2",19365985,"Oakland, CA."
20200308,1.2368E+18,#MarsHillBlog Post On France preparing itself for Stage 3 regarding the Coronavirus #France #Coronavirus https://t.co/tQOV6f02zo,19499232,"Bedfordshire, UK"
20200308,1.2368E+18,@SwannyQLD Australia is in danger of #coronavirus as Morrison has shown no leadership. Where’s the public awareness campaign to know what to do and where to get tested for the virus.,977364895,
20200308,1.2368E+18,"#Massachusetts with 15 new cases #COVID19 today, making Total 28. 
MA now 4th on list of US Cases per State (high to low)
  
1. Washington (141) 
2. California (109)
3. New York (106)
4. Massachusetts (28)

#Covid19US #coronavirus #Boston #Covid19MA  https://t.co/8vfA4SI5Sc",2565371866,United States
20200308,1.2368E+18,Life Care Center nursing home gives update on coronavirus cases https://t.co/ab9XryodHU via @YouTube,49026323,"Portland, Oregon USA"
20200308,1.2368E+18,U.S. stock futures tumble 4% on coronavirus fears in pre-market trade - Reuters https://t.co/VronsW93s2,1.23234E+18,"Seattle, WA"
20200308,1.2368E+18,"@Rschooley Honestly I’m surprised he isn’t already hawking some pseudo-supplements to ‘cure’ covid on his campaign website. 

“Only true believers get the CURE”. 

I mean, snake oil is his brand after all.",8.18886E+17,Antarctica
20200308,1.2368E+18,"Cool family tree visualization of SARS, MERS, Wuhan Coronavirus, etc.!",314106326,Mote-of-Dust Upon Sunbeam
20200308,1.2368E+18,"13 days until we leave on our next cruise. I must admit, with the CDC saying not to get on a cruise ship I’m starting to get a bit nervous. @CruiseNorwegian #coronavirus #cruise #travelagent #tryingnottoworry #NCL",1.21749E+18,"West Des Moines, IA"
20200308,1.2368E+18,"Dow futures drop 1,000 points as all-out oil price war adds to coronavirus stress https://t.co/FdNugcL82Q",38684513,Shelby NC
20200308,1.2368E+18,"Squandered time: How the Trump administration lost control of the coronavirus crisis:  frittered away weeks of opportunities to manage and prepare for an outbreak that has now killed thousands worldwide and is spreading in the United States.

https://t.co/nGclNruPUo",36640869,"Marquette, MI"
20200308,1.2368E+18,"I suppose the virtue of being a contained dictatorship with little contact to the outside world—no coronavirus.

Also, while everyone is distracted in uncertainty, geopolitical oil price wars, plunging futures, why not dial it up a bit...
https://t.co/07IrBRfuPD",15370019,
20200308,1.2368E+18,Coronavirus: Tesco rations essential shopping items  https://t.co/AtCoxQlAwk,7.71819E+17,"Goodyear, AZ"
20200308,1.2368E+18,Rumors starting to swirl that a possible inaugural home game on Saturday vs LA Galaxy for Inter Miami CF might be played without fans due to now 3 confirmed coronavirus patients in Broward County. The stadium is located in Broward County. #MLS,1483330070,"Miami, FL"
20200308,1.2368E+18,"@SenTedCruz Actually the incubation period is 14 to 27 days.   So you've probably already spread it to a ton of people.

#Coronavirus",94340749,
20200308,1.2368E+18,Coronavirus live updates: stock markets plunge on global recession fears https://t.co/UrfZmmqM0I,39570149,Crowthorne
20200308,1.2368E+18,Escape from "Red Zone": #Italy imposed closure on 16 million people to stop spread of #coronavirus. The closed areas show panic and confusion and some Italians are taking advantage of situation to flee the north. People in south are angry: "Go back don't bring your virus here" https://t.co/ZyjdqbRsOK,298728900,"Florida, USA"
20200308,1.2368E+18,"The best way to slow the spread of coronavirus is to stay home if you feel even just slightly unwell or risk being sick shamed.
 
https://t.co/U4OXES9YLL @canberratimes @GaryRMartin3 
#health #offices #workplaces #coronavirus",164186453,"Perth, WA"
20200308,1.2368E+18,1st confirmed case in my rural county. #ShastaCounty #CoronaVirusCalifornia  First coronavirus case confirmed in Shasta County https://t.co/A4fHTYYRvY,8.2875E+17,"Shasta County, CA"
20200308,1.2368E+18,"The US’s approach to covid-19 statistics

#coronavirus #COVID19 @POTUS https://t.co/zCl3tlXuO7",30154004,NYC area
20200308,1.2368E+18,Ted Cruz Says He Plans To Work From Home After "Brief Interaction" With Coronavirus Patient https://t.co/DlzIPlcrqF,1.22478E+18,
20200308,1.2368E+18,@JarrodKing At first I was thinking those were some coronavirus decorations on there 😂,17165559,Gray laminate floor hate acct
20200308,1.2368E+18,@united no refunds or credit for us economy class people when our business trip to San Francisco (outbreak center) is cancelled due to the Japanese clients unable to come due to coronavirus?!?  @AmericanAir gave me a full refund on economy class within 24 hours!,2571542116,always on the move!
20200308,1.2368E+18,"#Breaking TX Sen @tedcruz announces decision to self-quarantine after briefly interacting &amp; shaking hands w/ person who tested positive for the #coronavirus. Cruz said doctors say his chances of contracting covid-19 are low &amp; he currently has no symptoms, but he’s being cautious",317808268,"Houston, TX"
20200308,1.2368E+18,"Armageddon is here!

Dow futures tumble 1,000 points as all-out oil price war adds to coronavirus stress

$oil $spy #DJIA #FTSE #DAX #CAC40 #VIX 

https://t.co/woIvLSmzkF",1373485399,"Balham, London, U.K."
20200308,1.2368E+18,The US Is Not Prepared For Coronavirus; We Need To Take Action https://t.co/Q8L8iAjjTg via @PopResistance,102785642,
20200308,1.2368E+18,4 French MPs hospitalized with coronavirus; large public gatherings banned nationwide https://t.co/MjsWFwBajL,11856422,
20200308,1.2368E+18,"@ChrisMurphyCT So if you have thousands of Coronavirus cases in your state, are your hospitals being overrun with deathly sick people? If not, it would appear either:
1) There are a lot of people with it but the effects are generally mild
2) There are not a lot of people with it",2859168243,"Colorado, USA"
20200308,1.2368E+18,"#Data-Stealing FormBook Malware Preys on Coronavirus Fears
Another email campaign pretending to be Coronavirus (COVID-19) information from the World Health Organization (WHO) is ..
https://t.co/14QOxSE2JO https://t.co/iZziHKP2g5",14847675,Belgium
20200308,1.2368E+18,"Trump and Republicans in congress could legislate some laws expanding guaranteed paid sick leave to more Americans, but hey, asking dispassionate corporations to do everyone a solid is just as good... #coronavirus",22574670,
20200308,1.2368E+18,Tesla CEO Elon Musk thinks the coronavirus panic is 'dumb.' A million Twitter users liked his tweet https://t.co/3odOJdOF5I,3082546368,@Bereaved_Parent 🇺🇦
20200308,1.2368E+18,"33 states now have coronavirus as a cruise ship linked to dozens of cases will soon dock in the US - CNN 
https://t.co/35EIIFpQql",1.02261E+18,"Los Angeles, CA"
20200308,1.2368E+18,"As if getting through #coronavirus hell wasn’t enough, the Pennsylvania man in the video, Frank Wucinski (evacuee from China) got charged by Trump administration for all hospital bills related to the quarantine &amp; the evacuation flight he can’t afford. https://t.co/pbJ4RZ0unt",289118612,In Your Mind Now
20200308,1.2368E+18,"A leaked presentation reveals the document US hospitals are using to prepare for a major coronavirus outbreak. It estimates 96 million US coronavirus cases and 480,000 deaths. https://t.co/CNPsuTfuwj",1258410990,now tweeting from the dystopia
20200308,1.2368E+18,"@philipnolan1 The current levels of coronavirus is way higher in that region, or very close to it. TG we are not in that situation, hopefully won’t be.",9.12085E+17,Ireland
20200308,1.2368E+18,Supermarkets begin RATIONING as Tesco limits the amount of hand sanitiser customers can buy to stop shelves being stripped in coronavirus panic https://t.co/dmTeko1RU9 DailyMailUK #Corona #tiktok #Covid19 #virus #telegram #vacine #today,1.22379E+18,
20200308,1.2368E+18,@emilynussbaum Got a immediate sore throat when I read that was the first sign of coronavirus and THE NOT TOUCHING FACE instructions make my whole face start itching.,55859567,Coastal Elite
20200308,1.2368E+18,"@KingSicrow We will work on the weather if you work on the CoronaVirus, deal? For what its worth, the extended forecast is showing mid 70s and clear in Tampa that weekend.  Sounds perfect?! However, its Florida, weather forecasts mean nothing.",544754497,Unknown
20200308,1.2368E+18,"How dangerous is the coronavirus and how much more can we expect it to spread?

We'll talk to US Surgeon General Dr. Jerome Adams about it Monday at 5:10 a.m. https://t.co/q43tHOA1Az @KTAR923 @Surgeon_General",29472338,"Phoenix, AZ"
20200308,1.2368E+18,popped off on my uncles gf for being xenophobic over coronavirus and i’m the bad guy???? y’all say the n word too don’t think i forgot.,7.35744E+17,
20200308,1.2368E+18,"@4022Lis Don't be fooled, hackers may be using the coronavirus to spread computer viruses. The department of homeland security's cybersecurity agency shared tips on how to defend against them. Click on the link to learn more: #LIS4022spr20 https://t.co/GydhvYWDs8",1.2178E+18,
20200308,1.2368E+18,Senator Cruz to self quarantine after contact with a confirmed case of the Coronavirus,2194314337,"Washington, DC"
20200308,1.2368E+18,"employee: sees someone who has coronavirus

menlo: closes school

employee: tests positive for literal coronavirus 

menlo: sorry bout it",1972959186,ur moms house
20200308,1.2368E+18,New strain????? Coronavirus DLC here we go,8.82637E+17,Hell
20200308,1.2368E+18,"sorry, but there are dozens of nursing homes in WA state, and for ALL but 2 of the coronavirus deaths to be at ONE facility, speaks more about that facility, than the virus!!",1.18316E+18,WA state
20200308,1.2368E+18,"As I've always said, #coronavirus is the TTRIGGER, NOT THE CAUSE!",1.15238E+18,"Toronto, Ontario"
20200308,1.2368E+18,"With the Metro’s first confirmed case of COVID-19, here’s a look at what they’ve shared with the community.",47969454,"30 W. Pershing Rd, Ste 301"
20200308,1.2368E+18,My mum is pissed because I refused to let her tell me that I was overreacting by saying that coronavirus would be really bad for me because of my MCAS. Not even sorry. I know what I’m talking about and I refuse to pretend I don’t.,336290425,"Orlando, FL"
20200308,1.2368E+18,"@feingold32 notice the minute @POTUS gets approval to stop funding sanctuary cities, the coronavirus cuts loose and they are screaming for FUNDS NOW,,, cant hollywood carry Cali its self? what about that 8 billion train money? ask nancy and maxine and adam why their districts are pathetic",139646375,USA
20200308,1.2368E+18,Dress up coronavirus like Ivanka and then maybe Trump will pay attention to it,62670660,"Raleigh, NC"
20200308,1.2368E+18,"CNBC: Dow futures tumble 1,000 points as all-out oil price war adds to coronavirus stress.
https://t.co/O3wql0U0Z7

via @GoogleNews",59872846,"Hollywood, FL"
20200308,1.2368E+18,"@jaketapper Jake, don’t be that guy. The LTC industry is already a tough place to work. Don’t blame them for the our health information and protection system failing them. With an Administration calling coronavirus a hoax. With the government not taking this seriously in November.",332546480,
20200308,1.2368E+18,@jimsciutto @JuliaDavisNews #TedCruz will find things to do in quarantine. He needs to make sure his hands are clean and he doesn't touch his face. #coronavirus https://t.co/5iM7u33UVD,8.11946E+17,USA
20200308,1.2368E+18,Hanoi's latest Covid-19 patient might have spread virus to dozens: official https://t.co/1maTktCEkj,7.10064E+17,"Hanoi, HCMC, Vietnam"
20200308,1.2368E+18,Woman shares what its like to be tested for coronavirus after Thailand holiday https://t.co/jivoJfS1g6 DailyMirror #Corona #tiktok #Covid19 #virus #telegram #vacine #today https://t.co/5aN4QN0gGG,1.22379E+18,
20200308,1.2368E+18,"@jimsciutto Hey @tedcruz Your dear leader told the entire world Coronavirus was a Democratic hoax. Just like the impeachment. So why are you worried? Was Trumpie lying? Which is it? 
You #CorruptComplicitTraitorGOPs are vile, shameful &amp; dishonest. Your silence equals total lack of concern. https://t.co/ZZEPcDacnk",1486570568,Jersey Shore
20200308,1.2368E+18,"Though the president is downplaying the threat of the coronavirus, he's aiming to cushion the blow for businesses. https://t.co/RKgjhqsJmO via @HuffPostPol   Republicans attack Social Security and the elderly taking their money to help rich corporations",1230964244,
20200308,1.2368E+18,#Coronavirus is the new Malaysian Airlines Flight 370 for CNN isn't it? They can't stop bloody harping on about it.,22298246,UK
20200308,1.2368E+18,@YahooCanadaNews CONSISTENTLY using photos of Asians in ANY tweet regarding coronavirus cases in NA is a blatant and unsurprising display of the racism that’s rampant in the news media!!! Sick of it 🙄,9.70694E+17,"Pbvwhub Vkdfn, Flat Earth"
20200308,1.2368E+18,@AliAbunimah @ewarren Yeah. Our president out golfing today while the country is on the cusp of a pandemic with #Coronavirus...  not really concerned about Lizzy doing an epic set on #snl. I mean. Priorities kid. Priorities. 🙄🙄🙄#therearentenougheyerollsavailable,334698292,Bahhhston.
20200308,1.2368E+18,@RealMikeWilbon @ESPNNBA Its time to call out the NBA and all major sports leagues for allowing fans at games during a pandemic. this is putting all Americans at risk for the sake of greed. #coronavirus #CoronavirusOutbreak #CoronavirusUSA,1.20473E+18,
20200308,1.2368E+18,Best handwashing advice I’ve seen: imagine you just finished cutting jalapeños and are about to remove your contact lenses. #coronavirus,18961182,"Slippery Rock PA, Wildwood FL"
20200308,1.2368E+18,#New: @SenTedCruz is self-quarantining after coming into contact with CPAC attendee who was diagnosed with the #coronavirus,4852515909,"California, USA"
20200308,1.2368E+18,"@NYCMayor @NYGovCuomo as we enter allergy season, people must take #allergy meds. #Allergies increase risk of getting #coronavirus #COVID19 (face touches) &amp; transmitting (sneezes). Allergy symptoms (watery nose) may also complicate infection per article -&gt; https://t.co/bXzoZ1fGON",228905412,
20200308,1.2368E+18,"Students sent home after two new coronavirus cases found at second Sydney high school
https://t.co/itLiSfhvmM",14671039,Gadigal
20200308,1.2368E+18,"For Trump, Coronavirus Proves to Be an Enemy He Can’t Tweet Away https://t.co/NZ21mo3mSA",54244959,
20200308,1.2368E+18,fuck the coronavirus all my homies got bieber fever 😈💯💯,4886762063,Sf
20200308,1.2368E+18,Bet he has no problem getting a COVID-19 test.,2887026221,Earth
20200308,1.2368E+18,Trump: 'Fake News Media is doing everything possible to make us look bad' on coronavirus response https://t.co/CJVgtycu4H,8.45465E+17,Beautiful Pacific Northwest
20200308,1.2368E+18,"For Trump, Coronavirus Proves to Be an Enemy He Can’t Tweet Away https://t.co/B8UUdmWb9k https://t.co/u0rwZN3Qb4",1.21136E+18,
20200308,1.2368E+18,"And this...has absolutely nothing to do with coronavirus.  This is a separate issue that the average consumer won't mind, but is not good news for our oil &amp; gas sector.  Also a reason why we should never have become so reliant on the energy sector.",197915342,Halifax
20200308,1.2368E+18,And coronavirus will help. Almost like there’s a plan or something...,130342625,
20200308,1.2368E+18,"The latest tally us 537 confirmed cases of coronavirus in the US. 

#OneVoice1 #COVID19 #COVIDー19 https://t.co/hVzyPwXWbf",3345626650,"Oklahoma, USA"
20200308,1.2368E+18,Markets facing 'full blown crisis': Oil price plunge adds to coronavirus shock https://t.co/3UXTc6ua3d via @brisbanetimes,99717563,"Gold Coast, Queensland"
20200308,1.2368E+18,Apple reduces capacity at store events to deal with coronavirus outbreak https://t.co/MgMO7bIm0x,1161409933,
20200308,1.2368E+18,Ted Cruz Says He Plans To Work From Home After "Brief Interaction" With Coronavirus Patient  - #zerohedge #FreeZeroHedge https://t.co/xkNvU60DRc,1.22379E+18,
20200308,1.2368E+18,Can dogs contract the coronavirus? What to know about your pets during an outbreak. https://t.co/Cg7RQoHs9c,197642655,"Tennessee, USA"
20200308,1.2368E+18,Ted Cruz Says He Plans To Work From Home After "Brief Interaction" With Coronavirus Patient https://t.co/VFSpTjuwbc,394760790,
20200308,1.2368E+18,"We Predicted a Coronavirus Pandemic.
Here’s What Policymakers Could Have Seen Coming.

Last year we ran a disaster scenario shockingly similar to the news now. Here’s what experts realized the world is getting wrong, and how they can fix it.https://t.co/InoelVunpI",32643442,
20200308,1.2368E+18,"Naa saage poren with COVID-19.

Okay bye.",2471675844,Malaysia
20200308,1.2368E+18,#Coronavirus update: There are no new presumptive positive cases of coronavirus in Colorado as of March 8th.  https://t.co/q0b96h45QP https://t.co/ouWwYOCg1O,18777618,"Denver, Colorado"
20200308,1.2368E+18,What coronavirus fears? Disneyland visitors pour in and focus on fun https://t.co/siDpCWZJgM,27560834,"Groton via SYR, LDN, & LAS"
20200308,1.2368E+18,@LizSpecht Italy doesn’t know how many coronavirus cases they really have. What they report is probably 1/100 of reality if not even worst. This changes your math dramatically. If you check South Korea numbers - you’ll see that they have 36 severe cases out of 7100 active ones...,30820940,
20200308,1.2368E+18,"#TrumpIsAnIdiot because he can’t lead and his failure has caused the #coronavirus to spread. #WorstPresidentEver #TrumpLiesAboutCoronavirus 

https://t.co/39Hd9XRJmn https://t.co/8CWSn2PYym",28018672,"Hartford, Connecticut"
20200308,1.2368E+18,"Time to go shopping! 😂
.
.
.
#coronavirus #shopping #prepper #doomsdaypreppers #doomsdaypreppers #costco https://t.co/Du2pJXurXm",64089977,"Los Angeles, CA"
20200308,1.2368E+18,NBA tells teams to develop plans for limiting coronavirus exposure https://t.co/aTZvQ4FvFG via @basketballtalk,68257353,"Sacramento, California"
20200308,1.2368E+18,@SBDSoultrain @CunningMarshal @VoteTheBigotOut @TrumpSugar @yankeepirate247 @shinobi_tony @Alawnguy @PersevereEver @alshadowdancer @PwrCane1 @calijeff1 @DonaldIvanovich @JackHer18731941 @laylow88861429 @donnnie @Willy52755060 @ParonoidThe @meganbushway15 @peggysbh @LarryBoorstein @HouseOfJames2 @TourguideJ @PetePerkins8 @ShlomoIndiana @LouQBrown1 @Grandma_Boom @BobC7000 @Transla31608648 @SpaceForceBravo @JimHaf @DectiveSamSpade @TheTemmaTheHun @Apritions @Jacob83896764 @TaraCam74631745 @truther_dare @Politinfo @annableigh @wilkimom @Turk187187 @BigTev300 @LibertyBella9 @dennismm59 @dbongino @DigiVorr @Bennus_H @OriginalQ10 @yancey_todd @Wrong_way_down @JaysonFloyd So is Coronavirus still a hoax?,23010357,
20200308,1.2368E+18,Italy’s Coronavirus Response Is a Warning From the Future https://t.co/U1nrPMnmcL,2730311658,"West Virginia, USA"
20200308,1.2368E+18,@BernieSanders Lol shut the hell up. Nobody should be worried about the coronavirus.,1.17085E+18,
20200308,1.2368E+18,"Landed in Milan this morning. No checks, no security no information and barely any staff. Had a thermal temperature check when I landed and was free to exit the airport. #coronavirus #Milan #COVID19 https://t.co/OdZk5IxcNW",414881716,Planet Faz
20200308,1.2368E+18,"Foreshadowing way back then 
All our greatest fears ---
Romance has its work cut out
In the coronavirus years.

https://t.co/YI2OCvSnah

#coronavirus
#ReneMagritte",144583972,"Altadena, CA"
20200308,1.2368E+18,"No cap, I think the whole world is going to go into a deep recession if any progress towards “treating” the coronavirus doesn’t happen within the next few months.",307069473,Grandview ➡️England➡️Delaware
20200308,1.2368E+18,"@EricCrampton @curiouskiwicat And the consequence of that is staff burnout, it's non-urgent patients not being treated, and then it's urgent (both COVID-19 and not) patients not receiving adequate treatment...",15045918,The Darkest Timeline
20200308,1.2368E+18,"These Morons who FIGHT over toilet paper are the same kind of fools who pay 5 x the normal cost of coffee at elitist @Starbucks.
BTY: in #WashingtonState a @starbucks employee tested positive for #coronavirus &amp; had been serving leftist dems for weeks with a cough.
Oh the irony! https://t.co/lZ0dJC9AXy",4214995979,Earth
20200308,1.2368E+18,@DanScavino We know what's coming next. The emperor Nero fiddled while Rome burned. The emperor with no clothes on fiddles at Swamp-a-lago while coronavirus burns him.,9.63235E+17,"Detroit, home of Rashida Tlaib"
20200308,1.2368E+18,"Trump also slashed $769 million from the budget for the National Institute of Allergy and Infectious Diseases, led by world renowned epidemiologist Dr. Anthony Fauci, who now serves as one of the gov'ts #coronavirus epidemic spokespersons. #TrumpVirus 😷🤒",294991606,"Denver, CO"
20200308,1.2368E+18,"@RustyBertrand @Sarah_Alice_X I guess but the numbers don't add up. If i COVID
is 26 times more deadly than the ordinary flu and more than 61,000 died of flu in US in 2018 then more than 1,586,000 million deaths in the US alone are expected from COVID? I hadn't heard that.",289420613,New York
20200308,1.2368E+18,"Meet the all female team of #scientists looking to create the first viable #vaccine for #COVID19 #coronavirus 
#InternationalWomensDay
@NovavaxInc lab in Gaithersburg, MD #MoCo https://t.co/YO2DkdVofH",1.23617E+18,"Montgomery County, MD USA"
20200308,1.2368E+18,@DestinedFame Nah this shit different. It’s only called Coronavirus based off the appearance of the virus under the microscope. (It kinda looks like a crown) the COVID-19 strain is new. It’s like the coronavirus that caused SARS,98290056,Kamelonu
20200308,1.2368E+18,"Mar-a-Lago learns about Trump’s exposure to coronavirus at CPAC last week;

Ivanka, Eric, Don Jr., Jared &amp; Melania check-out;

She calls asking where’s the hidden loot;

Trump demands a virus test; 

Orders probe into Obama’s whereabouts during CPAC.

What do you think happened? https://t.co/fhf7JQFUhS",2566363472,"Boston, Massachusetts"
20200308,1.2368E+18,"The new coronavirus is spreading faster than testing is increasing.

In New York cases are emerging of people who seemed to have been infected locally. They had no known contact with previously identified coronavirus patients, nor travel to places with widespread transmission.",344247978,"Portland, OR"
20200308,1.2368E+18,if you've ever eaten Long John Silver's you're automatically immune to the coronavirus.,7.32321E+17,
20200308,1.2368E+18,"Thread ⤵️
#coronavirus",51939805,Home of the WorldSeries Champs
20200308,1.2368E+18,"SNL' mocks Fox News' coronavirus coverage with the help of Elizabeth Warren

https://t.co/jEiO2SWd2u",4760843473,United States
20200308,1.2368E+18,"Thread by @YossiGestetner: THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week F… https://t.co/xxoz4nCw1Q",20791952,United States
20200308,1.2368E+18,Coronavirus outbreak continues to spread https://t.co/0h3Gw98L9Q,1.02261E+18,"Los Angeles, CA"
20200308,1.2368E+18,@FoodA0808188824 @GeraldoRivera The same Journalist who contends it’s the Democrats “politicizing” the CoronaVirus 19. https://t.co/bgxjy2cR5r,1.12302E+18,"California, USA"
20200308,1.2368E+18,"Educators, add your favorite 2nd - 3rd science videos to the playlist on You Tube's #OperationTeacherRelief channel to help teachers of schools closed due to #coronavirus. This link gives you collaborator access! 
https://t.co/FNl8A4JX2r",435528847,"Mansfield, TX"
20200308,1.2368E+18,Covid mon amour,8.21095E+17,
20200308,1.2368E+18,Saigon senior students get another week off as Covid-19 cases surge https://t.co/4QSkooGyF6,7.10064E+17,"Hanoi, HCMC, Vietnam"
20200308,1.2368E+18,"Right now on Fox News with Dr. Fauci...

#COVID19 #coronavirus #USA #Lockdown #Quarantine #CityLockdown #ComingSoon #MedicalMartialLaw #MartialLaw #FoxNews https://t.co/NVAt3LQN3V",1.2202E+18,"San Antonio, TX"
20200308,1.2368E+18,Andrew M. Cuomo: Close all NYC schools because of coronavirus Outbreak and taking classes online - Sign the Petition! https://t.co/XrBRJUEtBL via @Change,9.21726E+17,
20200308,1.2368E+18,Connecticut governor announces state's first coronavirus case https://t.co/e3l1aHVmLD #FoxNews,128620038,New Jersey
20200308,1.2368E+18,White House expert warns on ‘community spread’ of coronavirus https://t.co/9wYr1dgnGm,312677640,London
20200308,1.2368E+18,"@cov_Gretchen All the media’s fault. 

EVERY death from Coronavirus is parroted all over the media.

Yet our Vets die constantly - and they don’t say ANYTHING!",611052628,Western NY
